//a


$GNRMC,104019.000,A,3356.02809,S,01851.93707,E,1.86,78.00,010921,,,A,V*26
$GNRMC,104020.000,A,3356.02776,S,01851.93796,E,2.65,60.10,010921,,,A,V*25
$GNRMC,104021.000,A,3356.02761,S,01851.93865,E,1.68,60.10,010921,,,A,V*2F
$GNRMC,104022.000,A,3356.02767,S,01851.93926,E,1.62,60.10,010921,,,A,V*26
$GNRMC,104023.000,A,3356.02781,S,01851.93980,E,1.25,60.10,010921,,,A,V*20
$GNRMC,104024.000,A,3356.02786,S,01851.94047,E,1.92,60.10,010921,,,A,V*29
$GNRMC,104025.000,A,3356.02783,S,01851.94157,E,2.18,93.66,010921,,,A,V*21
$GNRMC,104026.000,A,3356.02790,S,01851.94245,E,2.43,98.96,010921,,,A,V*2A
$GNRMC,104027.000,A,3356.02784,S,01851.94328,E,1.91,98.96,010921,,,A,V*28
$GNRMC,104028.000,A,3356.02759,S,01851.94402,E,1.86,98.96,010921,,,A,V*2E
$GNRMC,104029.000,A,3356.02756,S,01851.94473,E,2.23,99.61,010921,,,A,V*23
$GNRMC,104030.000,A,3356.02763,S,01851.94560,E,2.31,97.19,010921,,,A,V*2C
$GNRMC,104031.000,A,3356.02773,S,01851.94653,E,2.62,100.56,010921,,,A,V*1D
$GNRMC,104032.000,A,3356.02762,S,01851.94744,E,1.88,100.56,010921,,,A,V*1E
$GNRMC,104033.000,A,3356.02733,S,01851.94809,E,1.60,100.56,010921,,,A,V*1B
